Customer_ID;External_Customer_Code;Age;Gender;City_id
872;CUST_00872;25;Male;6
873;CUST_00873;18;Male;1
874;CUST_00874;26;Female;2
875;CUST_00875;34;Male;6
876;CUST_00876;56;Male;4
877;CUST_00877;28;Male;9
878;CUST_00878;37;Female;9
879;CUST_00879;34;Male;10
880;CUST_00880;49;Female;4
881;CUST_00881;65;Female;4
882;CUST_00882;28;Female;10
883;CUST_00883;29;Female;2
884;CUST_00884;47;Female;1
885;CUST_00885;43;Female;2
886;CUST_00886;57;Male;2
887;CUST_00887;42;Male;2
888;CUST_00888;30;Male;4
889;CUST_00889;42;Female;7
890;CUST_00890;48;Female;4
891;CUST_00891;44;Female;1
892;CUST_00892;41;Male;2
893;CUST_00893;47;Female;6
894;CUST_00894;49;Male;1
895;CUST_00895;51;Male;6
896;CUST_00896;42;Male;9
897;CUST_00897;32;Male;2
898;CUST_00898;36;Female;2
899;CUST_00899;49;Male;4
900;CUST_00900;25;Male;9
901;CUST_00901;39;Female;8
902;CUST_00902;30;Female;3
903;CUST_00903;35;Female;1
904;CUST_00904;50;Male;9
905;CUST_00905;37;Female;2
906;CUST_00906;35;Female;2
907;CUST_00907;18;Male;3
908;CUST_00908;43;Female;5
909;CUST_00909;42;Male;2
910;CUST_00910;60;Male;2
911;CUST_00911;31;Female;2
912;CUST_00912;37;Female;2
913;CUST_00913;37;Male;2
914;CUST_00914;53;Female;9
915;CUST_00915;33;Female;10
916;CUST_00916;38;Female;8
917;CUST_00917;42;Male;8
918;CUST_00918;37;Female;6
919;CUST_00919;29;Male;7
920;CUST_00920;37;Female;6
921;CUST_00921;47;Male;1
922;CUST_00922;22;Male;6
923;CUST_00923;36;Female;6
924;CUST_00924;26;Male;7
925;CUST_00925;49;Male;9
926;CUST_00926;18;Male;4
927;CUST_00927;28;Female;8
928;CUST_00928;39;Male;2
929;CUST_00929;53;Female;8
930;CUST_00930;34;Male;1
931;CUST_00931;28;Male;2
932;CUST_00932;57;Male;1
933;CUST_00933;18;Female;6
934;CUST_00934;18;Male;2
935;CUST_00935;40;Male;5
936;CUST_00936;28;Female;2
937;CUST_00937;22;Female;5
938;CUST_00938;43;Male;8
939;CUST_00939;37;Male;1
940;CUST_00940;28;Female;1
941;CUST_00941;19;Male;8
942;CUST_00942;45;Male;6
943;CUST_00943;42;Female;10
944;CUST_00944;33;Female;1
945;CUST_00945;57;Female;4
946;CUST_00946;22;Male;9
947;CUST_00947;18;Male;2
948;CUST_00948;26;Female;4
949;CUST_00949;34;Male;1
950;CUST_00950;37;Female;8
951;CUST_00951;32;Female;8
952;CUST_00952;39;Male;1
953;CUST_00953;19;Female;2
954;CUST_00954;52;Female;2
955;CUST_00955;34;Female;4
956;CUST_00956;48;Male;4
957;CUST_00957;39;Male;9
958;CUST_00958;40;Female;4
959;CUST_00959;41;Male;1
960;CUST_00960;40;Female;3
961;CUST_00961;42;Male;4
962;CUST_00962;50;Female;6
963;CUST_00963;37;Male;2
964;CUST_00964;43;Female;1
965;CUST_00965;33;Male;5
966;CUST_00966;52;Male;6
967;CUST_00967;26;Male;1
968;CUST_00968;56;Female;10
969;CUST_00969;34;Male;5
970;CUST_00970;18;Female;1
971;CUST_00971;36;Female;4
972;CUST_00972;26;Male;5
973;CUST_00973;45;Female;2
974;CUST_00974;27;Male;8
975;CUST_00975;29;Female;6
976;CUST_00976;18;Female;10
977;CUST_00977;29;Male;1
978;CUST_00978;18;Male;1
979;CUST_00979;18;Male;10
980;CUST_00980;44;Other;2
981;CUST_00981;44;Male;4
982;CUST_00982;40;Female;2
983;CUST_00983;23;Male;2
984;CUST_00984;34;Female;9
985;CUST_00985;34;Male;4
986;CUST_00986;21;Female;9
987;CUST_00987;53;Female;2
988;CUST_00988;45;Female;6
989;CUST_00989;32;Male;2
990;CUST_00990;35;Male;7
991;CUST_00991;37;Male;7
992;CUST_00992;18;Female;2
993;CUST_00993;32;Male;5
994;CUST_00994;26;Female;2
995;CUST_00995;22;Male;6
996;CUST_00996;31;Female;9
997;CUST_00997;56;Female;3
998;CUST_00998;42;Female;5
999;CUST_00999;28;Male;1
1000;CUST_01000;41;Male;2
1001;CUST_01001;51;Male;2
1002;CUST_01002;46;Male;4
1003;CUST_01003;35;Female;7
1004;CUST_01004;27;Female;2
1005;CUST_01005;43;Female;10
1006;CUST_01006;39;Male;1
1007;CUST_01007;45;Female;1
1008;CUST_01008;42;Female;10
1009;CUST_01009;47;Female;4
1010;CUST_01010;28;Male;7
1011;CUST_01011;50;Male;2
1012;CUST_01012;37;Male;7
1013;CUST_01013;59;Female;2
1014;CUST_01014;26;Female;2
1015;CUST_01015;55;Male;10
1016;CUST_01016;37;Male;3
1017;CUST_01017;27;Female;1
1018;CUST_01018;29;Female;1
1019;CUST_01019;31;Male;6
1020;CUST_01020;40;Female;2
1021;CUST_01021;41;Other;7
1022;CUST_01022;28;Female;8
1023;CUST_01023;34;Male;2
1024;CUST_01024;60;Female;4
1025;CUST_01025;55;Female;8
1026;CUST_01026;40;Male;1
1027;CUST_01027;35;Female;10
1028;CUST_01028;36;Female;2
1029;CUST_01029;42;Female;6
1030;CUST_01030;22;Male;2
1031;CUST_01031;31;Female;7
1032;CUST_01032;18;Female;1
1033;CUST_01033;39;Male;1
1034;CUST_01034;42;Female;7
1035;CUST_01035;29;Female;2
1036;CUST_01036;53;Female;1
1037;CUST_01037;20;Male;1
1038;CUST_01038;18;Female;1
1039;CUST_01039;37;Male;5
1040;CUST_01040;47;Male;8
1041;CUST_01041;55;Female;2
1042;CUST_01042;29;Male;8
1043;CUST_01043;47;Female;6
1044;CUST_01044;34;Male;3
1045;CUST_01045;32;Male;1
1046;CUST_01046;45;Male;6
1047;CUST_01047;42;Other;4
1048;CUST_01048;18;Female;4
1049;CUST_01049;52;Female;4
1050;CUST_01050;51;Male;2
1051;CUST_01051;27;Male;8
1052;CUST_01052;39;Female;4
1053;CUST_01053;40;Male;5
1054;CUST_01054;38;Male;1
1055;CUST_01055;28;Female;10
1056;CUST_01056;26;Male;5
1057;CUST_01057;34;Female;10
1058;CUST_01058;49;Female;3
1059;CUST_01059;41;Male;7
1060;CUST_01060;30;Male;1
1061;CUST_01061;44;Male;6
1062;CUST_01062;18;Female;2
1063;CUST_01063;48;Female;6
1064;CUST_01064;18;Male;2
1065;CUST_01065;30;Male;8
1066;CUST_01066;21;Female;6
1067;CUST_01067;19;Female;4
1068;CUST_01068;48;Male;1
1069;CUST_01069;29;Male;9
1070;CUST_01070;39;Male;2
1071;CUST_01071;34;Female;2
1072;CUST_01072;40;Female;2
1073;CUST_01073;35;Male;9
1074;CUST_01074;19;Female;9
1075;CUST_01075;46;Male;10
1076;CUST_01076;29;Male;3
1077;CUST_01077;18;Male;2
1078;CUST_01078;29;Female;9
1079;CUST_01079;53;Female;2
1080;CUST_01080;45;Female;2
1081;CUST_01081;30;Male;2
1082;CUST_01082;30;Male;6
1083;CUST_01083;31;Male;7
1084;CUST_01084;59;Female;1
1085;CUST_01085;39;Male;9
1086;CUST_01086;40;Female;4
1087;CUST_01087;47;Male;2
1088;CUST_01088;37;Male;4
1089;CUST_01089;31;Male;10
1090;CUST_01090;32;Male;7
1091;CUST_01091;34;Male;4
1092;CUST_01092;34;Male;6
1093;CUST_01093;43;Female;1
1094;CUST_01094;35;Female;10
1095;CUST_01095;43;Male;9
1096;CUST_01096;34;Male;2
1097;CUST_01097;35;Male;3
1098;CUST_01098;18;Male;6
1099;CUST_01099;45;Male;1
1100;CUST_01100;39;Female;5
1101;CUST_01101;46;Male;4
1102;CUST_01102;18;Male;1
1103;CUST_01103;60;Male;2
1104;CUST_01104;33;Male;2
1105;CUST_01105;48;Female;7
1106;CUST_01106;22;Male;6
1107;CUST_01107;42;Male;5
1108;CUST_01108;22;Female;2
1109;CUST_01109;27;Male;2
1110;CUST_01110;57;Female;2
1111;CUST_01111;32;Female;4
1112;CUST_01112;37;Male;9
1113;CUST_01113;45;Female;10
1114;CUST_01114;40;Male;1
1115;CUST_01115;36;Female;3
1116;CUST_01116;39;Male;7
1117;CUST_01117;63;Male;2
1118;CUST_01118;34;Female;7
1119;CUST_01119;37;Female;1
1120;CUST_01120;47;Other;2
1121;CUST_01121;48;Female;2
1122;CUST_01122;49;Male;4
1123;CUST_01123;42;Male;4
1124;CUST_01124;21;Male;1
1125;CUST_01125;54;Male;2
1126;CUST_01126;21;Male;8
1127;CUST_01127;38;Female;9
1128;CUST_01128;25;Male;8
1129;CUST_01129;34;Male;1
1130;CUST_01130;38;Male;2
1131;CUST_01131;38;Female;2
1132;CUST_01132;40;Female;2
1133;CUST_01133;54;Female;6
1134;CUST_01134;40;Male;6
1135;CUST_01135;32;Female;8
1136;CUST_01136;46;Male;10
1137;CUST_01137;49;Female;1
1138;CUST_01138;20;Female;1
1139;CUST_01139;42;Male;10
1140;CUST_01140;43;Female;1
1141;CUST_01141;31;Female;2
1142;CUST_01142;51;Male;1
1143;CUST_01143;33;Female;1
1144;CUST_01144;36;Male;2
1145;CUST_01145;32;Male;7
1146;CUST_01146;35;Male;3
1147;CUST_01147;21;Male;2
1148;CUST_01148;18;Female;2
1149;CUST_01149;54;Male;8
1150;CUST_01150;24;Female;2
1151;CUST_01151;23;Male;1
1152;CUST_01152;18;Female;2
1153;CUST_01153;27;Female;2
1154;CUST_01154;19;Female;7
1155;CUST_01155;54;Male;7
1156;CUST_01156;47;Male;2
1157;CUST_01157;26;Male;1
1158;CUST_01158;62;Female;2
1159;CUST_01159;46;Female;2
1160;CUST_01160;31;Male;9
1161;CUST_01161;18;Male;10
1162;CUST_01162;62;Female;6
1163;CUST_01163;18;Male;8
1164;CUST_01164;18;Female;7
1165;CUST_01165;47;Female;7
1166;CUST_01166;64;Female;2
1167;CUST_01167;51;Male;2
1168;CUST_01168;41;Male;10
1169;CUST_01169;42;Female;1
1170;CUST_01170;45;Female;9
1171;CUST_01171;44;Male;10
1172;CUST_01172;38;Male;5
1173;CUST_01173;36;Female;2
1174;CUST_01174;34;Female;3
1175;CUST_01175;25;Female;1
1176;CUST_01176;31;Other;9
1177;CUST_01177;18;Male;2
1178;CUST_01178;33;Male;4
1179;CUST_01179;23;Female;7
1180;CUST_01180;21;Female;4
1181;CUST_01181;37;Male;4
1182;CUST_01182;51;Male;9
1183;CUST_01183;46;Female;4
1184;CUST_01184;18;Male;6
1185;CUST_01185;23;Male;2
1186;CUST_01186;46;Female;7
1187;CUST_01187;23;Female;10
1188;CUST_01188;32;Female;4
1189;CUST_01189;41;Male;2
1190;CUST_01190;23;Female;6
1191;CUST_01191;36;Female;2
1192;CUST_01192;18;Female;2
1193;CUST_01193;27;Female;6
1194;CUST_01194;38;Male;2
1195;CUST_01195;18;Male;2
1196;CUST_01196;40;Male;10
1197;CUST_01197;34;Male;2
1198;CUST_01198;41;Female;1
1199;CUST_01199;37;Female;2
1200;CUST_01200;51;Female;6
1201;CUST_01201;36;Female;10
1202;CUST_01202;29;Male;8
1203;CUST_01203;36;Male;1
1204;CUST_01204;41;Male;2
1205;CUST_01205;35;Male;2
1206;CUST_01206;35;Male;4
1207;CUST_01207;26;Female;5
1208;CUST_01208;27;Other;2
1209;CUST_01209;18;Male;1
1210;CUST_01210;55;Male;2
1211;CUST_01211;20;Female;6
1212;CUST_01212;26;Male;10
1213;CUST_01213;26;Female;10
1214;CUST_01214;45;Female;3
1215;CUST_01215;31;Female;4
1216;CUST_01216;49;Male;2
1217;CUST_01217;26;Female;1
1218;CUST_01218;38;Male;10
1219;CUST_01219;24;Female;6
1220;CUST_01220;60;Male;6
1221;CUST_01221;20;Male;10
1222;CUST_01222;38;Female;10
1223;CUST_01223;42;Female;3
1224;CUST_01224;39;Female;6
1225;CUST_01225;32;Female;8
1226;CUST_01226;33;Female;2
1227;CUST_01227;35;Male;10
1228;CUST_01228;33;Female;3
1229;CUST_01229;46;Female;1
1230;CUST_01230;61;Female;8
1231;CUST_01231;28;Female;8
1232;CUST_01232;18;Male;2
1233;CUST_01233;33;Female;6
1234;CUST_01234;65;Male;2
1235;CUST_01235;25;Male;9
1236;CUST_01236;54;Female;7
1237;CUST_01237;55;Male;2
1238;CUST_01238;28;Female;2
1239;CUST_01239;41;Male;6
1240;CUST_01240;54;Male;1
1241;CUST_01241;30;Female;2
1242;CUST_01242;32;Female;6
1243;CUST_01243;28;Female;1
1244;CUST_01244;22;Female;2
1245;CUST_01245;27;Female;7
1246;CUST_01246;20;Male;5
1247;CUST_01247;35;Male;8
1248;CUST_01248;25;Male;7
1249;CUST_01249;37;Female;2
1250;CUST_01250;18;Female;1
1251;CUST_01251;38;Male;2
1252;CUST_01252;45;Female;8
1253;CUST_01253;18;Female;5
1254;CUST_01254;39;Male;8
1255;CUST_01255;49;Male;3
1256;CUST_01256;20;Female;10
1257;CUST_01257;55;Female;1
1258;CUST_01258;40;Female;4
1259;CUST_01259;26;Male;2
1260;CUST_01260;34;Other;2
1261;CUST_01261;41;Male;10
1262;CUST_01262;35;Male;4
1263;CUST_01263;41;Other;6
1264;CUST_01264;23;Male;6
1265;CUST_01265;37;Female;1
1266;CUST_01266;18;Male;4
1267;CUST_01267;33;Female;4
1268;CUST_01268;24;Female;1
1269;CUST_01269;26;Male;7
1270;CUST_01270;49;Female;4
1271;CUST_01271;48;Male;6
1272;CUST_01272;42;Female;3
1273;CUST_01273;21;Male;3
1274;CUST_01274;31;Male;3
1275;CUST_01275;49;Male;1
1276;CUST_01276;36;Male;2
1277;CUST_01277;62;Female;1
1278;CUST_01278;39;Male;1
1279;CUST_01279;37;Male;3
1280;CUST_01280;31;Male;10
1281;CUST_01281;36;Male;2
1282;CUST_01282;33;Female;2
1283;CUST_01283;43;Female;2
1284;CUST_01284;46;Male;10
1285;CUST_01285;25;Female;8
1286;CUST_01286;19;Female;3
1287;CUST_01287;18;Male;5
1288;CUST_01288;41;Female;2
1289;CUST_01289;21;Female;1
1290;CUST_01290;18;Female;2
1291;CUST_01291;39;Female;1
1292;CUST_01292;64;Male;5
1293;CUST_01293;34;Female;6
1294;CUST_01294;45;Female;8
1295;CUST_01295;35;Female;4
1296;CUST_01296;33;Female;2
1297;CUST_01297;46;Male;2
1298;CUST_01298;31;Other;6
1299;CUST_01299;38;Female;8
1300;CUST_01300;38;Male;2
1301;CUST_01301;26;Male;8
1302;CUST_01302;46;Female;7
1303;CUST_01303;32;Male;4
1304;CUST_01304;25;Male;8
1305;CUST_01305;41;Male;4
1306;CUST_01306;24;Male;10
1307;CUST_01307;35;Male;8
1308;CUST_01308;34;Male;9
1309;CUST_01309;48;Male;1
1310;CUST_01310;40;Female;4
1311;CUST_01311;34;Female;2
1312;CUST_01312;44;Male;2
1313;CUST_01313;51;Male;10
1314;CUST_01314;41;Female;5
1315;CUST_01315;35;Male;1
1316;CUST_01316;19;Male;2
1317;CUST_01317;22;Male;1
1318;CUST_01318;31;Female;4
1319;CUST_01319;27;Female;1
1320;CUST_01320;32;Female;2
1321;CUST_01321;35;Female;8
1322;CUST_01322;41;Female;2
1323;CUST_01323;34;Male;6
1324;CUST_01324;40;Female;7
1325;CUST_01325;35;Male;1
1326;CUST_01326;18;Female;6
1327;CUST_01327;23;Female;10
1328;CUST_01328;33;Female;10
1329;CUST_01329;20;Male;4
1330;CUST_01330;42;Male;1
1331;CUST_01331;53;Female;7
1332;CUST_01332;49;Female;8
1333;CUST_01333;32;Female;1
1334;CUST_01334;52;Male;2
1335;CUST_01335;36;Female;2
1336;CUST_01336;30;Female;2
1337;CUST_01337;27;Female;6
1338;CUST_01338;31;Female;2
1339;CUST_01339;30;Female;1
1340;CUST_01340;37;Female;8
1341;CUST_01341;36;Female;1
1342;CUST_01342;35;Female;8
1343;CUST_01343;40;Male;8
1344;CUST_01344;49;Male;2
1345;CUST_01345;46;Female;8
1346;CUST_01346;18;Female;8
1347;CUST_01347;18;Female;1
1348;CUST_01348;46;Female;2
1349;CUST_01349;18;Male;6
1350;CUST_01350;32;Female;5
1351;CUST_01351;20;Female;10
1352;CUST_01352;18;Male;2
1353;CUST_01353;41;Male;10
1354;CUST_01354;44;Female;4
1355;CUST_01355;28;Male;6
1356;CUST_01356;18;Female;8
1357;CUST_01357;28;Male;4
1358;CUST_01358;39;Female;7
1359;CUST_01359;18;Female;8
1360;CUST_01360;37;Female;6
1361;CUST_01361;34;Male;2
1362;CUST_01362;41;Female;7
1363;CUST_01363;36;Male;5
1364;CUST_01364;23;Male;2
1365;CUST_01365;49;Other;4
1366;CUST_01366;33;Female;1
1367;CUST_01367;34;Female;8
1368;CUST_01368;23;Male;8
1369;CUST_01369;29;Male;2
1370;CUST_01370;24;Male;3
1371;CUST_01371;32;Female;2
1372;CUST_01372;55;Female;7
1373;CUST_01373;18;Female;4
1374;CUST_01374;18;Female;1
1375;CUST_01375;52;Male;2
1376;CUST_01376;32;Male;2
1377;CUST_01377;26;Male;10
1378;CUST_01378;47;Male;6
1379;CUST_01379;27;Male;2
1380;CUST_01380;56;Female;2
1381;CUST_01381;43;Male;2
1382;CUST_01382;29;Female;8
1383;CUST_01383;60;Male;8
1384;CUST_01384;27;Other;2
1385;CUST_01385;43;Female;6
1386;CUST_01386;38;Female;2
1387;CUST_01387;50;Male;3
1388;CUST_01388;53;Female;3
1389;CUST_01389;35;Female;10
1390;CUST_01390;25;Male;5
1391;CUST_01391;40;Male;7
1392;CUST_01392;26;Male;7
1393;CUST_01393;59;Female;6
1394;CUST_01394;36;Female;1
1395;CUST_01395;30;Female;2
1396;CUST_01396;37;Male;1
1397;CUST_01397;18;Male;10
1398;CUST_01398;23;Female;2
1399;CUST_01399;49;Male;1
1400;CUST_01400;27;Female;4
1401;CUST_01401;22;Female;2
1402;CUST_01402;41;Male;6
1403;CUST_01403;49;Female;5
1404;CUST_01404;43;Male;8
1405;CUST_01405;46;Female;10
1406;CUST_01406;25;Male;6
1407;CUST_01407;18;Female;4
1408;CUST_01408;53;Male;2
1409;CUST_01409;31;Male;3
1410;CUST_01410;31;Female;2
1411;CUST_01411;50;Male;2
1412;CUST_01412;41;Female;8
1413;CUST_01413;40;Male;2
1414;CUST_01414;60;Female;1
1415;CUST_01415;27;Male;2
1416;CUST_01416;46;Female;2
1417;CUST_01417;35;Male;2
1418;CUST_01418;38;Male;2
1419;CUST_01419;53;Male;10
1420;CUST_01420;41;Female;7
1421;CUST_01421;41;Male;1
1422;CUST_01422;47;Female;3
1423;CUST_01423;30;Female;2
1424;CUST_01424;24;Male;1
1425;CUST_01425;22;Female;2
1426;CUST_01426;18;Male;10
1427;CUST_01427;59;Male;4
1428;CUST_01428;21;Female;6
1429;CUST_01429;32;Female;8
1430;CUST_01430;31;Female;6
1431;CUST_01431;38;Male;10
1432;CUST_01432;44;Male;5
1433;CUST_01433;45;Male;1
1434;CUST_01434;28;Female;1
1435;CUST_01435;32;Female;8
1436;CUST_01436;38;Female;6
1437;CUST_01437;32;Male;2
1438;CUST_01438;54;Male;1
1439;CUST_01439;40;Male;4
1440;CUST_01440;43;Male;4
1441;CUST_01441;42;Male;2
1442;CUST_01442;49;Female;5
1443;CUST_01443;37;Female;8
1444;CUST_01444;19;Female;4
1445;CUST_01445;39;Male;10
1446;CUST_01446;27;Male;3
1447;CUST_01447;28;Female;2
1448;CUST_01448;42;Male;1
1449;CUST_01449;49;Female;6
1450;CUST_01450;35;Female;7
1451;CUST_01451;38;Male;2
1452;CUST_01452;55;Female;9
1453;CUST_01453;37;Male;4
1454;CUST_01454;66;Female;1
1455;CUST_01455;41;Female;1
1456;CUST_01456;18;Male;2
1457;CUST_01457;44;Male;7
1458;CUST_01458;39;Female;5
1459;CUST_01459;50;Female;4
1460;CUST_01460;43;Male;5
1461;CUST_01461;33;Female;7
1462;CUST_01462;20;Male;4
1463;CUST_01463;32;Male;10
1464;CUST_01464;24;Male;4
1465;CUST_01465;28;Male;6
1466;CUST_01466;42;Male;2
1467;CUST_01467;55;Other;10
1468;CUST_01468;39;Male;2
1469;CUST_01469;20;Male;7
1470;CUST_01470;40;Male;7
1471;CUST_01471;49;Female;2
1472;CUST_01472;27;Female;1
1473;CUST_01473;33;Male;4
1474;CUST_01474;35;Male;6
1475;CUST_01475;25;Male;1
1476;CUST_01476;42;Male;6
1477;CUST_01477;33;Male;1
1478;CUST_01478;40;Male;2
1479;CUST_01479;24;Male;2
1480;CUST_01480;29;Female;2
1481;CUST_01481;43;Male;7
1482;CUST_01482;30;Female;9
1483;CUST_01483;55;Female;4
1484;CUST_01484;30;Female;4
1485;CUST_01485;37;Male;2
1486;CUST_01486;46;Male;6
1487;CUST_01487;18;Male;2
1488;CUST_01488;18;Female;6
1489;CUST_01489;18;Male;5
1490;CUST_01490;50;Female;2
1491;CUST_01491;28;Female;8
1492;CUST_01492;65;Male;2
1493;CUST_01493;28;Female;1
1494;CUST_01494;37;Male;2
1495;CUST_01495;53;Male;1
1496;CUST_01496;59;Male;2
1497;CUST_01497;59;Male;1
1498;CUST_01498;49;Female;4
1499;CUST_01499;47;Male;1
1500;CUST_01500;42;Male;10
1501;CUST_01501;44;Female;5
1502;CUST_01502;28;Female;4
1503;CUST_01503;25;Male;2
1504;CUST_01504;34;Female;1
1505;CUST_01505;32;Female;3
1506;CUST_01506;29;Male;6
1507;CUST_01507;43;Male;4
1508;CUST_01508;46;Male;2
1509;CUST_01509;36;Female;4
1510;CUST_01510;52;Female;1
1511;CUST_01511;21;Female;5
1512;CUST_01512;32;Female;3
1513;CUST_01513;26;Male;2
1514;CUST_01514;18;Male;4
1515;CUST_01515;34;Male;2
1516;CUST_01516;33;Female;4
1517;CUST_01517;53;Female;3
1518;CUST_01518;42;Male;6
1519;CUST_01519;22;Female;1
1520;CUST_01520;57;Male;2
1521;CUST_01521;49;Male;7
1522;CUST_01522;41;Male;10
1523;CUST_01523;32;Male;4
1524;CUST_01524;23;Male;2
1525;CUST_01525;30;Male;1
1526;CUST_01526;48;Male;5
1527;CUST_01527;57;Male;6
1528;CUST_01528;53;Female;4
1529;CUST_01529;29;Male;6
1530;CUST_01530;21;Female;8
1531;CUST_01531;36;Male;1
1532;CUST_01532;18;Male;2
1533;CUST_01533;38;Male;6
1534;CUST_01534;33;Male;10
1535;CUST_01535;29;Female;8
1536;CUST_01536;18;Male;3
1537;CUST_01537;41;Female;1
1538;CUST_01538;28;Female;2
1539;CUST_01539;20;Female;5
1540;CUST_01540;18;Female;4
1541;CUST_01541;34;Female;10
1542;CUST_01542;56;Male;10
1543;CUST_01543;54;Female;6
1544;CUST_01544;29;Male;2
1545;CUST_01545;27;Male;8
1546;CUST_01546;40;Male;7
1547;CUST_01547;23;Female;6
1548;CUST_01548;38;Female;4
1549;CUST_01549;44;Male;2
1550;CUST_01550;49;Female;2
1551;CUST_01551;33;Male;1
1552;CUST_01552;32;Male;1
1553;CUST_01553;24;Male;5
1554;CUST_01554;25;Male;7
1555;CUST_01555;32;Male;10
1556;CUST_01556;39;Female;4
1557;CUST_01557;45;Female;2
1558;CUST_01558;25;Male;9
1559;CUST_01559;52;Female;1
1560;CUST_01560;31;Female;2
1561;CUST_01561;34;Female;4
1562;CUST_01562;26;Female;3
1563;CUST_01563;18;Male;3
1564;CUST_01564;45;Female;2
1565;CUST_01565;43;Female;3
1566;CUST_01566;31;Male;1
1567;CUST_01567;35;Male;2
1568;CUST_01568;41;Female;7
1569;CUST_01569;18;Male;3
1570;CUST_01570;28;Other;6
1571;CUST_01571;44;Male;6
1572;CUST_01572;19;Female;7
1573;CUST_01573;38;Male;7
1574;CUST_01574;18;Female;3
1575;CUST_01575;40;Female;6
1576;CUST_01576;34;Male;9
1577;CUST_01577;18;Female;9
1578;CUST_01578;48;Male;2
1579;CUST_01579;26;Male;7
1580;CUST_01580;25;Male;4
1581;CUST_01581;37;Female;1
1582;CUST_01582;48;Male;6
1583;CUST_01583;22;Male;2
1584;CUST_01584;35;Male;4
1585;CUST_01585;40;Female;3
1586;CUST_01586;43;Female;2
1587;CUST_01587;37;Male;4
1588;CUST_01588;30;Male;5
1589;CUST_01589;25;Female;4
1590;CUST_01590;36;Male;1
1591;CUST_01591;22;Female;4
1592;CUST_01592;18;Female;4
1593;CUST_01593;40;Female;10
1594;CUST_01594;45;Male;7
1595;CUST_01595;18;Female;4
1596;CUST_01596;22;Female;7
1597;CUST_01597;42;Female;6
1598;CUST_01598;59;Male;1
1599;CUST_01599;35;Male;10
1600;CUST_01600;26;Male;8
1601;CUST_01601;32;Female;6
1602;CUST_01602;51;Female;2
1603;CUST_01603;27;Male;2
1604;CUST_01604;25;Male;1
1605;CUST_01605;29;Male;1
1606;CUST_01606;23;Female;10
1607;CUST_01607;36;Female;2
1608;CUST_01608;54;Male;8
1609;CUST_01609;38;Male;1
1610;CUST_01610;31;Male;1
1611;CUST_01611;31;Female;6
1612;CUST_01612;18;Female;2
1613;CUST_01613;45;Female;3
1614;CUST_01614;34;Male;2
1615;CUST_01615;32;Female;4
1616;CUST_01616;73;Male;7
1617;CUST_01617;38;Female;6
1618;CUST_01618;25;Male;1
1619;CUST_01619;29;Female;4
1620;CUST_01620;48;Female;8
1621;CUST_01621;36;Female;9
1622;CUST_01622;18;Female;3
1623;CUST_01623;46;Male;1
1624;CUST_01624;26;Male;9
1625;CUST_01625;57;Female;2
1626;CUST_01626;47;Male;2
1627;CUST_01627;29;Male;7
1628;CUST_01628;50;Male;2
1629;CUST_01629;35;Female;2
1630;CUST_01630;45;Male;2
1631;CUST_01631;40;Male;4
1632;CUST_01632;24;Male;8
1633;CUST_01633;27;Male;10
1634;CUST_01634;47;Female;2
1635;CUST_01635;30;Other;4
1636;CUST_01636;30;Female;5
1637;CUST_01637;23;Male;7
1638;CUST_01638;40;Female;1
1639;CUST_01639;59;Female;9
1640;CUST_01640;22;Male;8
1641;CUST_01641;35;Female;2
1642;CUST_01642;51;Female;2
1643;CUST_01643;34;Female;2
1644;CUST_01644;40;Female;8
1645;CUST_01645;22;Male;2
1646;CUST_01646;40;Male;4
1647;CUST_01647;32;Female;2
1648;CUST_01648;46;Male;5
1649;CUST_01649;49;Male;1
1650;CUST_01650;66;Female;3
1651;CUST_01651;41;Female;5
1652;CUST_01652;38;Male;2
1653;CUST_01653;37;Female;4
1654;CUST_01654;30;Female;2
1655;CUST_01655;39;Female;3
1656;CUST_01656;31;Male;4
1657;CUST_01657;37;Male;2
1658;CUST_01658;50;Male;2
1659;CUST_01659;22;Male;1
1660;CUST_01660;48;Male;5
1661;CUST_01661;50;Male;10
1662;CUST_01662;33;Male;3
1663;CUST_01663;18;Female;1
1664;CUST_01664;27;Male;2
1665;CUST_01665;50;Female;9
1666;CUST_01666;34;Female;2
1667;CUST_01667;23;Male;5
1668;CUST_01668;28;Female;1
1669;CUST_01669;45;Female;2
1670;CUST_01670;41;Male;10
1671;CUST_01671;32;Female;9
1672;CUST_01672;30;Male;9
1673;CUST_01673;30;Female;2
1674;CUST_01674;23;Male;2
1675;CUST_01675;54;Female;6
1676;CUST_01676;31;Male;10
1677;CUST_01677;49;Female;8
1678;CUST_01678;53;Male;2
1679;CUST_01679;46;Female;5
1680;CUST_01680;29;Female;10
1681;CUST_01681;39;Male;7
1682;CUST_01682;34;Female;6
1683;CUST_01683;24;Male;4
1684;CUST_01684;38;Female;9
1685;CUST_01685;20;Female;6
1686;CUST_01686;49;Female;3
1687;CUST_01687;29;Female;5
1688;CUST_01688;37;Male;10
1689;CUST_01689;38;Male;6
1690;CUST_01690;31;Male;2
1691;CUST_01691;42;Female;2
1692;CUST_01692;29;Male;2
1693;CUST_01693;45;Female;2
1694;CUST_01694;18;Female;1
1695;CUST_01695;36;Male;1
1696;CUST_01696;58;Female;1
1697;CUST_01697;22;Male;4
1698;CUST_01698;26;Male;2
1699;CUST_01699;41;Female;2
1700;CUST_01700;37;Male;10
